Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-10-24 02:26:19;1666567579.970035;faceUp;-0.1419219970703125;-0.4089508056640625;-0.95062255859375;standing_mert
2022-10-24 02:26:19;1666567579.9704242;faceUp;-0.0771026611328125;-0.3960113525390625;-0.9596099853515625;standing_mert
2022-10-24 02:26:19;1666567579.970502;faceUp;-0.07342529296875;-0.422515869140625;-0.917236328125;standing_mert
2022-10-24 02:26:19;1666567579.993386;faceUp;-0.0373992919921875;-0.43438720703125;-0.8709869384765625;standing_mert
2022-10-24 02:26:19;1666567580.043634;faceUp;-0.018157958984375;-0.4315948486328125;-0.910186767578125;standing_mert
2022-10-24 02:26:19;1666567580.0936198;faceUp;-0.0330810546875;-0.43731689453125;-0.950439453125;standing_mert
2022-10-24 02:26:19;1666567580.143684;faceUp;-0.0322418212890625;-0.4466705322265625;-0.9369049072265625;standing_mert
2022-10-24 02:26:19;1666567580.193932;faceUp;-0.045654296875;-0.4310760498046875;-0.8990936279296875;standing_mert
2022-10-24 02:26:19;1666567580.243987;faceUp;-0.05322265625;-0.4297027587890625;-0.888153076171875;standing_mert
2022-10-24 02:26:19;1666567580.294396;faceUp;-0.058868408203125;-0.4302520751953125;-0.902099609375;standing_mert
2022-10-24 02:26:19;1666567580.3444219;faceUp;-0.0606842041015625;-0.429931640625;-0.911407470703125;standing_mert
2022-10-24 02:26:19;1666567580.3947139;faceUp;-0.0474700927734375;-0.4330902099609375;-0.895843505859375;standing_mert
2022-10-24 02:26:19;1666567580.444721;faceUp;-0.0504608154296875;-0.44305419921875;-0.86761474609375;standing_mert
2022-10-24 02:26:19;1666567580.49493;faceUp;-0.03533935546875;-0.437225341796875;-0.8544769287109375;standing_mert
2022-10-24 02:26:19;1666567580.5450149;faceUp;-0.0108184814453125;-0.419952392578125;-0.8212890625;standing_mert
2022-10-24 02:26:19;1666567580.5951262;faceUp;-0.001708984375;-0.408447265625;-0.8798675537109375;standing_mert
2022-10-24 02:26:19;1666567580.6451921;faceUp;-0.0523681640625;-0.432373046875;-0.949371337890625;standing_mert
2022-10-24 02:26:19;1666567580.695417;faceUp;-0.03350830078125;-0.414154052734375;-0.9802703857421875;standing_mert
2022-10-24 02:26:19;1666567580.7454848;faceUp;-0.051116943359375;-0.4505767822265625;-0.88580322265625;standing_mert
2022-10-24 02:26:19;1666567580.795707;faceUp;0.030181884765625;-0.4387969970703125;-0.8700408935546875;standing_mert
2022-10-24 02:26:19;1666567580.8458881;faceUp;-0.1038818359375;-0.4556427001953125;-0.9078521728515625;standing_mert
2022-10-24 02:26:19;1666567580.895879;faceUp;0.015380859375;-0.3436279296875;-0.812835693359375;standing_mert
2022-10-24 02:26:19;1666567580.9459991;faceUp;-0.06103515625;-0.28289794921875;-0.8726043701171875;standing_mert
2022-10-24 02:26:19;1666567580.996233;faceUp;0.00408935546875;-0.2069549560546875;-0.853759765625;standing_mert
2022-10-24 02:26:19;1666567581.046303;faceUp;0.0034027099609375;-0.1650390625;-0.7910919189453125;standing_mert
2022-10-24 02:26:19;1666567581.0964599;faceUp;0.0142974853515625;-0.091156005859375;-0.5859375;standing_mert
2022-10-24 02:26:19;1666567581.146513;faceUp;0.1117706298828125;-0.3329010009765625;-0.948944091796875;standing_mert
2022-10-24 02:26:19;1666567581.1967611;faceUp;-0.1056976318359375;-0.381195068359375;-1.3924407958984375;standing_mert
2022-10-24 02:26:19;1666567581.24684;faceUp;0.062225341796875;-0.339385986328125;-1.5629119873046875;standing_mert
2022-10-24 02:26:19;1666567581.296993;faceUp;0.0966339111328125;-0.0792388916015625;-1.1688079833984375;standing_mert
2022-10-24 02:26:19;1666567581.3469992;faceUp;0.1405181884765625;0.203277587890625;-1.2728424072265625;standing_mert
2022-10-24 02:26:19;1666567581.397258;faceUp;0.084136962890625;0.2156524658203125;-1.4474334716796875;standing_mert
2022-10-24 02:26:19;1666567581.447273;faceUp;0.361724853515625;0.1905975341796875;-1.3634185791015625;standing_mert
2022-10-24 02:26:19;1666567581.497464;faceUp;0.199005126953125;0.247344970703125;-0.9473724365234375;standing_mert
2022-10-24 02:26:19;1666567581.547631;faceUp;0.3409423828125;0.2035980224609375;-1.3143310546875;standing_mert
2022-10-24 02:26:19;1666567581.5977;faceUp;0.2595977783203125;0.1651763916015625;-1.2393798828125;standing_mert
2022-10-24 02:26:19;1666567581.64784;faceUp;0.2980804443359375;0.158172607421875;-1.2250823974609375;standing_mert
2022-10-24 02:26:19;1666567581.697952;faceUp;0.4210662841796875;0.200531005859375;-1.326324462890625;standing_mert
2022-10-24 02:26:19;1666567581.747998;faceUp;0.1947174072265625;0.2030029296875;-1.027862548828125;standing_mert
2022-10-24 02:26:19;1666567581.798183;faceUp;0.214385986328125;0.1173553466796875;-0.7487030029296875;standing_mert
2022-10-24 02:26:19;1666567581.848606;faceUp;0.07403564453125;0.0301666259765625;-0.577484130859375;standing_mert
2022-10-24 02:26:19;1666567581.89849;faceUp;0.0991973876953125;-0.020263671875;-0.476806640625;standing_mert
2022-10-24 02:26:19;1666567581.948487;faceUp;0.120025634765625;-0.030029296875;-0.4323577880859375;standing_mert
2022-10-24 02:26:19;1666567581.9987988;faceUp;0.0377349853515625;-0.0075836181640625;-0.4187164306640625;standing_mert
