Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-10-23 17:03:18;1666533798.3916411;faceUp;-0.1360015869140625;-0.2935333251953125;-0.82232666015625;
2022-10-23 17:03:18;1666533798.393353;faceUp;-0.152313232421875;-0.3345794677734375;-0.7257843017578125;
2022-10-23 17:03:18;1666533798.414232;faceUp;-0.1903533935546875;-0.36663818359375;-0.706329345703125;
2022-10-23 17:03:18;1666533798.4644709;faceUp;-0.2126312255859375;-0.4797821044921875;-0.7902374267578125;
2022-10-23 17:03:18;1666533798.5144958;faceUp;-0.1670379638671875;-0.41015625;-0.86505126953125;
2022-10-23 17:03:18;1666533798.564698;faceUp;-0.1141510009765625;-0.43072509765625;-1.0820465087890625;
2022-10-23 17:03:18;1666533798.6147652;faceUp;-0.092864990234375;-0.509429931640625;-1.212738037109375;
2022-10-23 17:03:18;1666533798.665005;faceUp;-0.1436309814453125;-0.432769775390625;-1.390594482421875;
2022-10-23 17:03:18;1666533798.714958;faceUp;-0.1627197265625;-0.3555145263671875;-1.4820556640625;
2022-10-23 17:03:18;1666533798.7652922;faceUp;-0.18194580078125;-0.421722412109375;-0.856414794921875;
2022-10-23 17:03:18;1666533798.815306;faceUp;0.1870880126953125;-0.3064727783203125;-0.8135223388671875;
2022-10-23 17:03:18;1666533798.8655229;faceUp;0.0040283203125;-0.2574005126953125;-0.572418212890625;
2022-10-23 17:03:18;1666533798.915487;faceUp;0.0892486572265625;-0.315887451171875;-0.5245819091796875;
2022-10-23 17:03:18;1666533798.965677;faceUp;0.03302001953125;-0.2937164306640625;-0.559326171875;
2022-10-23 17:03:18;1666533799.015767;faceUp;-0.0164337158203125;-0.5035552978515625;-0.5748138427734375;
2022-10-23 17:03:18;1666533799.0659409;faceUp;-0.108428955078125;-0.7845916748046875;-0.4842376708984375;
2022-10-23 17:03:18;1666533799.115946;faceUp;-0.139739990234375;-0.8117828369140625;-0.6610870361328125;
2022-10-23 17:03:18;1666533799.166131;faceUp;-0.168914794921875;-0.7066650390625;-0.62420654296875;
2022-10-23 17:03:18;1666533799.2162309;faceUp;-0.12060546875;-0.5446624755859375;-0.8851470947265625;
2022-10-23 17:03:18;1666533799.266407;faceUp;0.0595855712890625;-0.3025970458984375;-1.164642333984375;
2022-10-23 17:03:18;1666533799.317052;faceUp;-0.0321502685546875;-0.1963653564453125;-0.598724365234375;
2022-10-23 17:03:18;1666533799.367111;faceUp;0.6692352294921875;0.1294097900390625;-0.9401092529296875;
2022-10-23 17:03:18;1666533799.417511;faceUp;0.2977752685546875;0.3054656982421875;-0.05621337890625;
2022-10-23 17:03:18;1666533799.467135;faceUp;0.381988525390625;0.642730712890625;-0.3306732177734375;
2022-10-23 17:03:18;1666533799.517132;faceUp;0.4705810546875;0.690887451171875;0.09722900390625;
2022-10-23 17:03:18;1666533799.567219;faceUp;0.7225341796875;0.8115692138671875;0.2831268310546875;
2022-10-23 17:03:18;1666533799.6179008;faceUp;2.5279388427734375;0.9337158203125;-0.5465240478515625;
2022-10-23 17:03:18;1666533799.667959;faceUp;2.4448699951171875;0.9139251708984375;-1.1676788330078125;
2022-10-23 17:03:18;1666533799.717907;faceUp;2.6083221435546875;0.645355224609375;-0.809051513671875;
